This file was produced by gsnoop                                                                                                 
Using spoolfile:  /500/solutions/2015a_astro/Dec-18/2015a_astro_minus3.spl                                                       
                                                                                                                                 
 VLBI source positions for epoch  51544.5 MJD                                                                                    
                                                                                                                                 
source name      |Right  Ascension |  Declination    |  Uncertainties     | cor  | mean  | first | last  |  observations         
IAU name|IVS name|Hr|Mn|  Seconds  |Deg|Mn| Seconds  |  Unc RA  |Unc Dec  |Ra-Dc |  MJD  |  MJD  |  MJD  |sess |delay |rates     
        |        |  |  |           |   |  |          |          |         |      |       |       |      |     |      |           
0        0059+163 01 01 57.71955051  16 39 40.9533509 0.00002570 0.0016089 -.4410 51490.9 50085.5 53134.5     4     57      0 GLO
0        0059+581 01 02 45.76237839  58 24 11.1365789 0.00000016 0.0000015 0.0884 53497.5 48720.9 57336.7  2514 367239      0 GLO
0        0100-270 01 02 56.35391954 -26 46 36.5166150 0.00001427 0.0004126 -.4080 56337.8 54112.8 57012.1     2     86      0 GLO
0        0101-126 01 03 45.20901945 -12 22 44.1374200 0.00003947 0.0013646 -.6667 57099.3 57099.3 57099.3     1     58      0 GLO
0        0101+113 01 04 10.62078686  11 34 16.3006273 0.00001807 0.0004410 0.2388 56875.5 56875.5 56875.5     1     45      0 GLO
0        0102-245 01 04 58.20538337 -24 16 28.4462510 0.00000427 0.0001451 -.2374 53234.8 50632.3 57012.1     3    222      0 GLO
0        0102+511 01 05 29.55854847  51 25 46.5809186 0.00002980 0.0002837 -.0144 55891.9 50306.3 57047.0     3     88      0 GLO
0        0102+480 01 05 49.92815996  48 19  3.1927874 0.00000695 0.0001177 -.1571 51688.1 50306.3 56662.4     2    115      0 GLO
0        0103+337 01 06  0.29332752  34 02  2.9864428 0.00001447 0.0002668 0.4987 54650.0 50219.8 56809.7     2    119      0 GLO
0        0103+253 01 06 10.96895777  25 39 30.4958498 0.00001602 0.0004292 -.4206 54676.8 50219.8 56875.5     2    112      0 GLO
0        0103-021 01 06 22.99425063 -01 55 38.4156900 0.00000899 0.0002387 0.2845 53962.8 50576.2 56879.0     2    134      0 GLO
0        0104-275 01 06 26.08206153 -27 18 11.8250545 0.00000741 0.0002779 -.1529 50845.3 50688.3 54664.7     2     76      0 GLO
0        0103+127 01 06 33.35652109  13 00  2.6039412 0.00001555 0.0005511 -.6745 54037.5 50156.3 54314.7     2     75      0 GLO
0        0104-035 01 06 43.22870692 -03 15 36.2949184 0.00000380 0.0001199 -.0781 55471.8 53573.0 57012.1     2    163      0 GLO
0        0104-408 01 06 45.10796876 -40 34 19.9603591 0.00000057 0.0000088 0.0080 53420.7 47640.2 57336.7  1681  18055      0 GLO
0        0104+195 01 06 52.63124941  19 51  2.5617957 0.00000647 0.0001675 -.0365 55258.5 53503.7 56818.4     2    136      0 GLO
0        0105+129 01 07 45.96186518  13 12  5.1916360 0.00000781 0.0001995 -.2086 55614.5 54088.1 56818.4     2    127      0 GLO
0        0105+259 01 07 47.88628430  26 11  8.6696401 0.00003103 0.0010100 -.5355 54631.2 50219.8 56875.5     2     86      0 GLO
0        0105-008 01 08 26.84257130 -00 37 24.1652138 0.00000674 0.0001780 0.1237 54802.7 50576.2 57012.1     2    134      0 GLO
         0106+013 01 08 38.77110887 +01 35  0.3171886 0.00002049 0.0003310 0.0000 50810.2 44446.9 57173.6  1853  50614      0 ARC
0        0107-610 01 09 15.47519597 -60 49 48.4600549 0.00000655 0.0000781 -.0807 55431.0 52780.7 57246.7    44    249      0 GLO
0        0106+315 01 09 27.88714655  31 49 56.0485677 0.00000929 0.0001877 0.2178 56302.8 56302.8 56302.8     1     93      0 GLO
0        0106+612 01 09 46.34446453  61 33 30.4554836 0.00003286 0.0001023 -.2453 53316.8 52306.7 56662.4     2     69      0 GLO
0        0106+678 01 10 12.87345944  68 05 41.2169060 0.00007922 0.0001470 -.0817 52865.2 49827.5 56662.4     2     45      0 GLO
0        0107-045 01 10 30.90280157 -04 15 31.0271565 0.00000687 0.0002171 0.0904 56232.4 54112.8 57012.1     2    119      0 GLO
0        0108-170 01 10 35.51143670 -16 48 27.7034601 0.00001361 0.0004004 0.0533 56740.6 53153.2 57099.3     2     88      0 GLO
0        0108-079 01 10 50.02098745 -07 41 41.1140735 0.00000475 0.0001473 0.1453 53744.6 50576.2 57012.1     2    130      0 GLO
0        0107+562 01 10 57.55358512  56 32 16.9491988 0.00016836 0.0012319 -.0930 56676.0 52409.7 57047.0     2     25      0 GLO
0        0108-146 01 11  4.72160023 -14 22 32.9198335 0.00047120 0.0088076 -.0170 57099.3 57099.3 57099.3     1      7      0 GLO
0        0108+388 01 11 37.31677033  39 06 28.1038197 0.00000381 0.0000564 0.1001 50865.7 49099.7 53129.7     9    497      0 GLO
0        0109-135 01 11 56.85795504 -13 17  1.1965838 0.00000543 0.0001798 -.3027 55757.5 53561.9 57099.3     2    145      0 GLO
0        0109+224 01 12  5.82471688  22 44 38.7862984 0.00000088 0.0000191 -.0634 54277.4 48434.7 57255.8   121   4747      0 GLO
0        0109+351 01 12 12.94440151  35 22 19.3363434 0.00000423 0.0000741 0.0101 54979.9 50242.8 56809.7     3    235      0 GLO
0        0110-668 01 12 18.91291982 -66 34 45.1880445 0.00001952 0.0001876 0.4360 54886.7 53223.4 56112.0    18     80      0 GLO
0        0110+318 01 12 50.33305198  32 08 17.4326400 0.00000588 0.0001236 0.1429 53688.2 50219.8 56809.7     2    152      0 GLO
0        0110-361 01 13 15.85643117 -35 51 48.3674647 0.00001049 0.0001596 -.4141 55112.7 55112.7 55112.7     1     64      0 GLO
0        0110+495 01 13 27.00680615  49 48 24.0431615 0.00000135 0.0000198 -.1438 54966.7 49422.9 57099.3    51   2175      0 GLO
0        0111+021 01 13 43.14494983  02 22 17.3162418 0.00000100 0.0000228 -.2634 53136.8 47023.7 57294.7   343   4651      0 GLO
0        0111+131 01 13 54.51035475  13 24 52.4780483 0.00003329 0.0005093 -.0290 53936.7 50156.3 54314.7     2     33      0 GLO
0        0112-245 01 14 57.32645510 -24 19 44.6782240 0.00002576 0.0008088 0.2096 54818.7 54818.7 54818.7     1     36      0 GLO
0        0112-017 01 15 17.09995726 -01 27  4.5773346 0.00000249 0.0000638 -.4843 50215.3 47278.8 52340.7    63    519      0 GLO
0        0113-283 01 15 23.88362024 -28 04 55.2238480 0.00001424 0.0003763 -.1870 51274.3 50688.3 54643.7     2     81      0 GLO
0        0113-310 01 15 46.50549521 -30 49 19.4000521 0.00000582 0.0001916 -.1222 55901.8 53126.1 57012.1     2    126      0 GLO
0        0113-118 01 16 12.52202059 -11 36 15.4345444 0.00000237 0.0000682 -.3916 51275.3 47176.5 57336.7    37    522      0 GLO
0        0113+241 01 16 38.06765622  24 22 53.7244680 0.00000837 0.0001945 0.1462 54808.9 50085.5 56875.5     3    114      0 GLO
0        0114-211 01 16 51.40478160 -20 52  6.8879445 0.00024301 0.0049770 -.4892 55515.9 52409.7 56498.8     3     13      0 GLO
0        0114+140 01 17 25.20310111  14 18 12.4202701 0.00000757 0.0001868 0.2571 54008.1 50085.5 56818.4     4    129      0 GLO
0        0115-214 01 17 48.78013454 -21 11  6.6332031 0.00000114 0.0000162 0.0075 56034.0 50632.3 57325.8   334   3995      0 GLO
0        0116-219 01 18 57.26218061 -21 41 30.1402848 0.00000155 0.0000286 -.1062 55575.2 50632.3 57295.7    57   1641      0 GLO
0        0116+082 01 19  1.27425797  08 29 54.7047027 0.00000888 0.0003043 -.2152 55861.5 52409.7 57012.1     2     72      0 GLO
0        0116+319 01 19 35.00341441  32 10 50.0569676 0.00019755 0.0023654 -.3591 51236.9 48787.9 54440.7     6     24      0 GLO
0        0117-171 01 19 43.64592640 -16 54  8.9724147 0.00001295 0.0004251 0.3619 55665.1 53552.8 57099.3     2    136      0 GLO
0        0118-272 01 20 31.66336821 -27 01 24.6525253 0.00000582 0.0001164 -.2908 52197.7 49650.8 55810.6    31    363      0 GLO
0        0118-283 01 21  0.74198732 -28 06 22.1784400 0.00000764 0.0002453 -.2454 56510.9 53503.7 57012.1     2    105      0 GLO
0        0118+111 01 21 28.99918737  11 27  0.5030650 0.00000794 0.0002006 0.2381 56218.3 52940.7 56818.4     2     84      0 GLO
0        0119+115 01 21 41.59504255  11 49 50.4131850 0.00000021 0.0000063 -.0329 53866.2 47394.1 57336.7  1517  54922      0 GLO
0        0119+041 01 21 56.86169736  04 22 24.7342775 0.00000032 0.0000076 -.0715 50376.9 46977.9 57325.8  1861  47405      0 GLO
0        0119-011 01 22 17.46997241 -00 56 15.6967182 0.00000619 0.0001988 0.0279 56101.5 54112.8 57012.1     2    121      0 GLO
0        0119-046 01 22 27.88529601 -04 21 27.1755330 0.00003317 0.0008520 -.0926 57219.8 57219.8 57219.8     1     58      0 GLO
0        0119+247 01 22 38.81598266  25 02 31.7927980 0.00000573 0.0001537 -.0456 50657.4 50219.8 53306.8     3     94      0 GLO
0        0119+296 01 22 45.43003590  29 54 12.6429803 0.00000611 0.0001474 0.0645 55069.3 53126.1 56875.5     3    141      0 GLO
0        0120+304 01 23  2.28145922  30 44  6.9178804 0.00000834 0.0001778 0.3138 55574.3 53573.0 56809.7     2    131      0 GLO
0        0121-040 01 23 35.77475042 -03 48 39.3141780 0.00000835 0.0002433 0.3090 56967.1 54088.1 57012.1     2     65      0 GLO
0        0120+259 01 23 43.04518438  26 15 22.4264877 0.00000677 0.0001870 0.0055 53813.9 50219.8 56875.5     2    150      0 GLO
0        0121-096 01 23 46.38463458 -09 23  3.3362869 0.00000792 0.0002636 -.0557 56497.8 53560.8 57099.3     2    100      0 GLO
0        0122-345 01 24 21.45932385 -34 16 21.4532192 0.00000876 0.0002929 -.0778 55580.2 52306.7 57012.1     3    109      0 GLO
0        0121+560 01 24 25.82701239  56 18 51.9172146 0.00005804 0.0007034 0.3506 50277.8 49577.0 54482.7     2     49      0 GLO
0        0122+278 01 24 55.87920493  28 05 11.3910579 0.00001375 0.0003344 0.0833 53491.8 50219.8 56818.4     2    121      0 GLO
0        0122-514 01 24 57.39145994 -51 13 16.1675359 0.00001187 0.0001829 0.4349 54369.2 53382.7 55784.7    10     57      0 GLO
0        0122+470 01 25  7.70678484  47 18  3.0861152 0.00002071 0.0002408 -.2431 53304.5 50306.3 56662.4     2     53      0 GLO
0        0122-260 01 25 18.83745127 -25 49  4.3889835 0.00000487 0.0001634 -.2448 55688.7 53561.9 57012.1     2    146      0 GLO
0        0122-003 01 25 28.84384479 -00 05 55.9321298 0.00000435 0.0001131 -.0595 55173.3 50576.2 56897.3    10    299      0 GLO
0        0122+705 01 26  7.84350421  70 46 52.3861036 0.00003845 0.0001470 0.0823 56019.1 49827.5 56879.0     2     82      0 GLO
0        0123-226 01 26 15.00165673 -22 22 33.6027645 0.00000467 0.0001531 -.3335 55538.1 53126.1 57012.1     2    145      0 GLO
0        0124-155 01 26 33.89074296 -15 18 34.1169189 0.00001141 0.0003693 -.0051 54657.8 54657.8 54657.8     1     59      0 GLO
0        0123+257 01 26 42.79263605  25 59  1.3001343 0.00000151 0.0000362 -.0947 52754.2 48378.8 57103.0    34   1574      0 GLO
0        0123+731 01 27  4.71624459  73 23 12.6755393 0.00007087 0.0002200 -.3096 56586.1 53573.0 56879.0     3    111      0 GLO
0        0124-086 01 27 16.31118582 -08 21 28.8966077 0.00001167 0.0003571 -.2576 55741.7 55741.7 55741.7     1     64      0 GLO
0        0125-176 01 28  1.39273849 -17 22 24.2519384 0.00001881 0.0005641 -.2569 57099.3 57099.3 57099.3     1     60      0 GLO
0        0125+487 01 28  8.06337222  49 01  5.9855271 0.00001403 0.0001885 -.0174 51929.2 50306.3 56662.4     2     94      0 GLO
0        0125+628 01 28 30.56507488  63 06 29.8820110 0.00001513 0.0001017 0.0797 55384.9 53978.7 57012.1     2    151      0 GLO
0        0127+145 01 29 55.34717707  14 46 47.8357048 0.00001467 0.0003765 -.3121 50164.5 50085.5 54482.7     3    130      0 GLO
0        0127+084 01 30 27.63443304  08 42 46.1719804 0.00000408 0.0001714 -.1857 53375.9 49914.7 55483.7     6    243      0 GLO
0        0128+383 01 31 26.71345670  38 34 39.2206967 0.00000991 0.0001889 0.3417 56116.7 53560.8 56875.5     2     83      0 GLO
0        0129+220 01 32  3.07879107  22 16 50.3352057 0.00000793 0.0001782 0.0833 55749.8 54112.8 56818.4     2    119      0 GLO
0        0129+560 01 32 20.44735045  56 20 40.3700312 0.00001474 0.0001274 0.2752 52592.0 49577.0 57047.0     2    166      0 GLO
0        0130-171 01 32 43.48746142 -16 54 48.5219747 0.00000331 0.0000457 -.0991 52497.6 50632.3 55728.8    44    503      0 GLO
0        0129+431 01 32 44.12679707  43 25 32.6609365 0.00001310 0.0001904 -.4179 51950.2 50242.8 56662.4     2     94      0 GLO
0        0130-447 01 33  0.86365027 -44 30 43.5635179 0.00002786 0.0007224 -.7438 54771.8 53134.5 55168.8     2     41      0 GLO
0        0131-522 01 33  5.76251230 -52 00  3.9455350 0.00000243 0.0000291 0.1292 56474.7 48162.4 57330.7   144   1245      0 GLO
0        0131-001 01 34 12.70415566  00 03 45.1384046 0.00000975 0.0002695 -.2848 55343.5 50576.2 57012.1     2    108      0 GLO
0        0132-389 01 34 32.03012098 -38 43 33.3850916 0.00000891 0.0003194 0.0836 55594.5 52306.7 57012.1     3     92      0 GLO
0        0132-097 01 34 35.66167178 -09 31  3.0041411 0.00002777 0.0008654 0.2533 56094.4 52409.7 57099.3     2     14      0 GLO
0        0130+691 01 34 40.76129345  69 25 10.8995625 0.00002184 0.0001033 0.3116 55997.8 49827.5 57012.1     2     85      0 GLO
0        0133-204 01 35 37.50940756 -20 08 45.8621567 0.00000367 0.0001236 -.0569 53275.7 50632.3 57012.1     3    306      0 GLO
0        0133+476 01 36 58.59480508  47 51 29.1000337 0.00000015 0.0000020 0.0137 53955.8 44343.6 57330.7  1873 186186      0 GLO
0        0134+311 01 37  8.73363379  31 22 35.8554778 0.00000069 0.0000134 0.0499 55896.5 50219.8 57304.7   318   7705      0 GLO
0        0134+215 01 37 15.62500057  21 45 44.2709024 0.00001324 0.0002291 0.1282 55954.4 53561.9 56818.4     2     98      0 GLO
0        0135-247 01 37 38.34645030 -24 30 53.8855437 0.00000255 0.0000449 -.0329 53128.9 47640.2 57103.0    44    955      0 GLO
0        3C48     01 37 41.29949634  33 09 35.1337846 0.00003887 0.0005645 0.5465 48893.9 48194.7 50460.3    11     79      0 GLO
0        0135-274 01 38  9.81823279 -27 11 27.9342963 0.00000706 0.0002389 -.0755 55732.0 53573.0 57099.3     2    147      0 GLO
0        0136-059 01 38 51.85125328 -05 40  8.2425896 0.00000529 0.0001602 0.1479 55613.3 50576.2 57219.8     6    381      0 GLO
0        0136-231 01 38 57.46566224 -22 54 47.3307196 0.00000556 0.0002027 -.0288 53158.4 50632.3 57099.3     3    232      0 GLO
0        0136+176 01 39 41.97919711  17 53  7.5494675 0.00001866 0.0003483 -.1529 50930.6 50085.5 54664.7     3    136      0 GLO
0        0137-273 01 39 55.39851220 -27 05 29.1826538 0.00002979 0.0010461 0.1257 57099.3 57099.3 57099.3     1     60      0 GLO
0        0137+012 01 39 57.30578219  01 31 46.1387655 0.00000313 0.0000792 -.1683 56645.4 54314.7 57198.7    14    414      0 GLO
0        0137-158 01 40  4.43520233 -15 32 55.6799175 0.00000431 0.0001573 -.1981 55242.9 53561.9 57047.0     2    170      0 GLO
0        0137+467 01 40 43.07240251  46 58 28.4903710 0.00002277 0.0002788 -.3107 56099.0 50306.3 57012.1     3     78      0 GLO
0        0137+635 01 40 43.07786675  63 46  6.8908527 0.00001819 0.0001198 -.0239 56156.5 52306.7 57012.1     2     88      0 GLO
0        0137+434 01 40 54.66446129  43 42 45.2073453 0.00001687 0.0002185 -.3032 54981.9 54088.1 56662.4     2     72      0 GLO
0        0138-097 01 41 25.83216305 -09 28 43.6742574 0.00000132 0.0000263 0.0106 54743.0 46875.8 57252.7    74   2265      0 GLO
0        0139-022 01 41 33.79016016 -02 02 21.5533100 0.00000534 0.0001639 -.1197 55704.6 53573.0 57099.3     2    134      0 GLO
0        0140+412 01 43  3.18454562  41 29 20.4453386 0.00000995 0.0001789 -.2836 51786.0 50242.8 56662.4     2    104      0 GLO
0        0140-322 01 43 10.13157340 -32 00 56.6515062 0.00000629 0.0002192 -.1358 55806.6 52306.7 57012.1     2    121      0 GLO
0        0140+120 01 43 31.09229336  12 15 42.9323966 0.00001190 0.0002538 0.1986 55829.6 53126.1 56818.4     3     97      0 GLO
0        0140+490 01 43 46.87997616  49 15 41.5849208 0.00003065 0.0002931 0.1965 56502.1 50306.3 57099.3     2     91      0 GLO
0        0141+268 01 44 33.55386448  27 05  3.1180624 0.00000702 0.0001388 0.1558 56196.2 53560.8 56818.4     2     89      0 GLO
0        0142-398 01 44 54.09351361 -39 38 10.5235300 0.00004125 0.0011502 -.8831 55721.2 52409.7 56162.7     2     34      0 GLO
0        0142-278 01 45  3.39460931 -27 33 34.3288943 0.00000439 0.0001321 -.0569 55948.8 50688.3 57152.0     9    450      0 GLO
0        0141+579 01 45 14.29841724  58 10 49.7923037 0.00018133 0.0027869 0.4038 57047.0 57047.0 57047.0     1     15      0 GLO
0        0143+230 01 45 52.90625093  23 19 19.2980382 0.00000712 0.0001522 0.0394 52683.0 50085.5 56818.4     3    189      0 GLO
0        0144+209 01 46 58.78377924  21 10 24.3838441 0.00003433 0.0005943 -.6408 52059.8 50085.5 54440.7     3     58      0 GLO
0        0144+487 01 47 37.77507379  48 59 37.5103991 0.00001509 0.0001382 0.2743 56312.8 50306.3 57099.3     2     95      0 GLO
0        0144+584 01 47 46.54083586  58 40 44.9709220 0.00001093 0.0000975 -.0276 56186.5 49577.0 56995.7     8    370      0 GLO
0        0145+386 01 48 24.37755597  38 54  5.2200039 0.00000860 0.0001426 0.1347 53728.6 50242.8 56875.5     2    137      0 GLO
0        0145+420 01 48 44.57637446  42 15 19.4047393 0.00000796 0.0001392 -.0174 55966.8 55966.8 55966.8     1     99      0 GLO
0        0146+056 01 49 22.37088707  05 55 53.5685733 0.00000181 0.0000443 -.2505 50750.1 47288.7 56641.7    64   1044      0 GLO
0        0147+187 01 49 49.71898364  18 57 20.6111726 0.00000595 0.0001366 0.1675 52914.3 50085.5 56818.4     3    209      0 GLO
0        0147-076 01 50  2.69727549 -07 25 48.4878918 0.00004449 0.0022473 -.2731 50701.2 49535.0 53523.9     8     18      0 GLO
0        0147+265 01 50  2.80493139  26 46 28.0838554 0.00001536 0.0003946 0.2857 56749.7 56749.7 56749.7     1     34      0 GLO
0        0148-177 01 51  6.08334824 -17 32 44.7180302 0.00000349 0.0001218 -.1157 54417.1 50632.3 57047.0     3    233      0 GLO
0        0148+250 01 51  6.23386444  25 17 28.6622658 0.00001177 0.0002945 0.1028 56017.6 53561.9 56818.4     2    122      0 GLO
0        0149-348 01 51 23.48911528 -34 35 13.8783831 0.00001002 0.0003156 0.2078 55638.7 52306.7 57099.3     2    105      0 GLO
0        0148+274 01 51 27.14617676  27 44 41.7936068 0.00000235 0.0000423 -.2526 52235.2 48720.9 55306.7    24   1085      0 GLO
0        0148+546 01 51 36.28566956  54 54 37.6903756 0.00002248 0.0002062 -.0188 56090.7 52940.7 57047.0     2     73      0 GLO
0        0149-175 01 51 48.04939907 -17 19 55.0543378 0.00001195 0.0004020 0.2217 55208.2 53573.0 55371.8     2     66      0 GLO
0        0149+370 01 52 12.21995784  37 16  5.6670255 0.00000766 0.0001461 0.1032 53384.6 50242.8 56875.5     2    152      0 GLO
0        0149+218 01 52 18.05904505  22 07  7.6997358 0.00000099 0.0000213 -.1035 52602.7 46977.9 57311.8    94   2274      0 GLO
0        0150-144 01 52 32.01247591 -14 12 39.3946634 0.00002777 0.0007761 -.5256 52162.9 50632.3 57160.0     3     71      0 GLO
0        0150-299 01 52 33.69292472 -29 42 47.9284509 0.00000943 0.0003235 0.1052 56302.4 53560.8 57099.3     2    111      0 GLO
0        0149+335 01 52 34.57640254  33 50 33.1587682 0.00000857 0.0001580 0.0748 53715.3 50219.8 56875.5     2    139      0 GLO
0        0150+000 01 52 43.14997603  00 20 39.7112384 0.00000719 0.0002295 -.2279 56242.2 53126.1 57012.1     3    111      0 GLO
0        0150-193 01 53  1.51113410 -19 06 56.6861943 0.00000822 0.0003213 -.2883 56124.3 54088.1 57047.0     2     93      0 GLO
0        0150-334 01 53 10.12175168 -33 10 25.8619504 0.00000999 0.0000872 -.3188 53574.2 48162.4 55728.8    31    221      0 GLO
0        0149+710 01 53 25.85099639  71 15  6.4633105 0.00002710 0.0000925 0.0135 55127.6 49827.5 57012.1     2    122      0 GLO
0        0151+081 01 54  2.77024705  08 23 51.0671331 0.00000558 0.0001704 -.1238 56585.5 53134.5 57012.1     2    100      0 GLO
0        0151+474 01 54 56.28988484  47 43 26.5395808 0.00000138 0.0000184 -.0244 54829.4 49750.8 57336.7    81   2776      0 GLO
0        0152+043 01 55  3.72557226  04 38 30.3478200 0.00004522 0.0008136 -.0705 50800.3 49914.7 52940.7     2     41      0 GLO
0        0153-410 01 55 37.05929201 -40 48 42.3557465 0.00007667 0.0008957 0.0171 51102.6 48766.9 52409.7     5     24      0 GLO
0        0153+222 01 55 58.93532110  22 30 11.8656123 0.00001177 0.0002472 0.3160 53029.0 50085.5 56879.0     3    168      0 GLO
0        0153+389 01 56 31.41014979  39 14 30.9234305 0.00000714 0.0001378 0.2313 54847.5 53126.1 56875.5     2    159      0 GLO
0        0155-549 01 56 49.71262231 -54 39 48.5012526 0.00060820 0.0054378 -.9427 54723.8 54723.8 54723.8     1      5      0 GLO
0        0154-000 01 57 10.53490238  00 11 24.4845501 0.00000607 0.0001932 -.2924 55495.4 53573.0 57012.1     2    161      0 GLO
0        0153+744 01 57 34.96490223  74 42 43.2298213 0.00001453 0.0000542 0.0527 51080.2 47019.9 55306.7    26    699      0 GLO
0        0155+211 01 58  0.10797996  21 24 42.7879820 0.00000998 0.0001909 0.0557 55898.4 54088.1 56879.0     2    111      0 GLO
0        0156-144 01 58 43.71961251 -14 13  7.1183727 0.00000817 0.0002371 0.2049 53860.3 50632.3 57047.0     2    155      0 GLO
0        0156+128 01 58 56.27378569  13 07  2.7404477 0.00000700 0.0001846 0.2134 53188.5 50085.5 56879.0     3    159      0 GLO
0        0158+031 02 00 40.81649405  03 22 49.5071793 0.00000487 0.0001506 -.2177 55589.3 53560.8 57099.3     2    157      0 GLO
0        0158-159 02 00 51.14885637 -15 42 36.8638746 0.00001120 0.0003303 -.1966 55829.9 53573.0 55916.7     2     81      0 GLO
0        0158-141 02 00 58.31700215 -13 56 17.9775260 0.00001091 0.0003532 -.0875 56507.0 53561.9 57047.0     2     71      0 GLO
